name,brand,detail,strong,cat1,cat2,wc,ingredients
mixed-emotions,Byredo,Mixed Emotions  is an epicene scent designed to reflect the tumultuous nature of our times. Drawing on the Byredo philosophy of translating fragmented memories and abstract ideas into scent  Mixed Emotions presents an olfactive sketch of our current  collective state of mind.,Eau de Parfum,WOODY,GREEN,Woods Fresher Fruity,"['Birch', 'Blackcurrant Bud', 'Tea (Ceylon)', 'Mate', 'Papyrus', 'Violet Leaves']"
mandarine-mate-vert,Carlotha Ray,Inspired by a barefoot morning stroll through the glistening grass and the scorching mate that Carlotha Ray's designer Mariela has for breakfast in her garden  this scent is a perfect fusion of her home brew and the fresh morning dew.,Eau de Parfum,CITRUS,CITRUS,Citrus Classical,"['Mandarin', 'Mate', 'Linden Blossom', 'Lime', 'Osmanthus', 'Green Notes', 'Lavandin', 'Leather', 'Musk', 'Oakmoss', 'Passion Fruit', 'Patchouli', 'Thyme', 'Tulip', 'Vetiver']"
police-to-be-freetolove-for-man-2023,Police,This inclusive scent was developed for those who want to be free to express themselves and their creativity  and celebrate love.,,AROMATIC FOUGERE,AROMATIC FOUGERE,Aromatic Fougère Classical,"['Lavandin', 'Geranium', 'Leather', 'Watery', 'Green Notes', 'Elemi', 'Rhubarb', 'Vetiver', 'Orcanox (Ambergris)']"
gucci-guilty-parfum-pour-homme,Gucci,For those looking for a declaration of love free from the rules and definitions of society  Gucci Guilty Intense and Gucci Guilty Parfum pour Homme are designed to act as emblems of the connection between like-minded  eccentric lovers.,Eau de Parfum,AROMATIC FOUGERE,AROMATIC FOUGERE,Aromatic Fougère Classical,"['Lavandin', 'Ciste Labdanum', 'Patchouli (Indonesia)', 'Nutmeg', 'Orange Blossom', 'Dry Woods', 'Juniper Berries', 'Lemon', 'Musk']"
starwalker-extreme-1,Montblanc,A bold  adventurous and extreme fragrance for the man who wants to explore.,,AROMATIC FOUGERE,AROMATIC FOUGERE,Aromatic Fougère Classical,"['Lavandin', 'Geranium', 'Mandarin', 'Patchouli (Indonesia)', 'Marine', 'Apple', 'Lemon', 'Pineapple', 'Sandalwood', 'Tonka Bean']"
moncler-sunrise-pour-femme,Moncler,Moncler Sunrise pour Femme is a tribute to the majesty of nature  to exploration and to heightened senses  capturing the simple yet thrilling emotion of the breaking dawn in the heart of the mountain range.,,FLORAL,FRUITY,Floral Crisp Fruity,"['Pear', 'Jasmine (Egypt)', 'Cedarwood (Texas)', 'Freesia', 'Lily Of The Valley', 'Peony', 'Grapefruit', 'Violet Leaves', 'Ambergris', 'Sandalwood (Australia)']"
loubiluna-1,Christian Louboutin,Loubiluna incarnates an elegant royal falcon standing on an impressive crescent moon. The back of this imperial falcon features the iconic red sole and is crowned with the house's monogram.,Eau de Parfum,WOODY,AMBERY (ORIENTAL),Woods Classical,"['Papyrus', 'Fig Milk', 'Cardamom', 'Cedarwood (Texas)', 'Violet Leaves', 'Akigalawood (Patchouli note)']"
desertland-1,Oribe,The essence of a blooming green desert shimmers in the warm air. Bright  crisp notes wrap themselves around sun-kissed woods  capturing both the sandy warmth of the day and the cool immensity of the still night.,,WOODY,GREEN,Woods Crisp Green,"['Cedarwood (Texas)', 'Juniper Berries', 'Wildflowers', 'Sandalwood', 'Vetiver', 'Lavender', 'Pine Needles', 'Angelica']"
vetyver,Roger & Gallet,A fresh  elegant scent with a warm trail.,Eau de Toilette,WOODY,WOODY,Woods Classical,"['Vetiver', 'Angelica', 'Lemon', 'Cedarwood', 'Nutmeg', 'Tarragon', 'Benzoin', 'Bergamot', 'Mandarin', 'Orange']"
fighter,Talk!,Fighter is a unique scent intended for men who aren't afraid to demand  yet at the same time have endurance  courage  responsibility and protective tendencies.,,AROMATIC FOUGERE,AROMATIC FOUGERE,Aromatic Fougère Fresher Aromatic,"['Tarragon', 'Lemon', 'Nutmeg', 'Orange']"
cool-spark,Ramsons,Take a deep dive into the magical scent of Cool Spark for long-lasting freshness.,,AROMATIC FOUGERE,AROMATIC FOUGERE,Aromatic Fougère Crisp Aromatic,"['Lavender', 'Tarragon', 'Anise', 'Artemisia', 'Cedarwood', 'Lemon', 'Orange', 'Amber', 'Jasmine', 'Musk', 'Nutmeg', 'Powdery Notes', 'Rose']"
lolita-lempicka-le-parfum-2023,Lolita Lempicka,An enchanting nectar oscillating between sweetness and freshness  Le Parfum is one of those fragrances whose breeze is instantly recognisable. For this limited edition  the bottle takes on a midnight blue hue  decorated with a gold thread sparkling with a shower of stars. Through magic  Lolita Lempicka transports us into her enchanting universe.,,WOODY,AMBERY (ORIENTAL),Woody Amber Fresher Gourmand,"['Tonka Bean', 'Anise', 'Iris / Orris', 'Vanilla', 'Liquorice (Licorice)', 'Musk', 'Patchouli', 'Praline', 'Violet', 'Amarena Cherry']"
hypnotic-poison-eau-de-toilette-roller-pearl-1,Dior,An oriental  beguiling and terribly sensual perfume with a special bottle  the roller-pearl.,,AMBERY (ORIENTAL),FLORAL,Woody Amber Rich,"['Vanilla', 'Almond', 'Jasmine (Sambac)', 'Sandalwood', 'Tuberose', 'Jacaranda', 'Allspice', 'Apricot', 'Caraway', 'Coconut', 'Lily Of The Valley', 'Plum', 'Rose']"
boss-bottled-elixir,Hugo Boss,With elegant refinement  Boss Bottled Elixir encourages you to find your inner light and be your own BOSS.,,WOODY,AMBERY (ORIENTAL),Woody Amber Fresher,"['Cedarwood', 'Vetiver', 'Cardamom', 'Ciste Labdanum', 'Incense / Olibanum', 'Patchouli']"
comme-une-evidence-ltd-ed-2019,Yves Rocher,"""I imagined a perfume bathed in light  like an infinite sensation of space: a chypre accord that is resolutely modernised  chic and timeless""  Annick Menardo  Perfumer.",Eau de Parfum,CHYPRE,CITRUS,Mossy Woods Crisp Citrus Fruity,"['Bergamot', 'Patchouli', 'Rose Damascena']"
dom-rosa-millesime-2023,Liquides Imaginaires,Dom Rosa celebrates its 10th anniversary! For the occasion  our iconic fragrance reveals a unique envelope: a special edition in a millésimé version.,,WOODY,FRUITY,Woods Crisp Fruity,"['Rose Damascena', 'Champagne', 'Woody Notes']"
for-her-musc-noir,Narciso Rodriguez,"Narciso Rodriguez for Her Musc Noir is a tribute to the powerful mystique of a woman's inner beauty and innate sensuality. ""It has a mysterious  dark and seductive quality that is rare and unique "" Narciso Rodriguez.",Eau de Parfum,FLORAL,MUSK SKIN,Soft Floral Crisp Musk,"['Musk', 'Plum', 'Heliotrope', 'Suede', 'Rose', 'Cedarwood', 'Leather']"
narciso-rodriguez-for-her-musc-nude,Narciso Rodriguez,Created to complement and celebrate the wearer’s own skin  Musc Nude embraces the body  like a second skin. A radiant  delicate  softly sensual interpretation of the timeless chypre structure.,,AMBERY (ORIENTAL),AMBERY (ORIENTAL),Amber Classical,"['Musk', 'Tonka Bean', 'White Flowers', 'Rose Damascena', 'Jasmine', 'Pink Pepper', 'Woody Notes', 'Patchouli (Indonesia)']"
parfum-captive-2,J.F. Schwarzlose,J.F. Schwarzlose Berlin tells the stories behind the obvious. The creation of perfumes is an art that has a story to tell; an individual story for each person who wears our Parfum Captives  which will enchant the wearer along with his or her surroundings.,,WOODY,WOODY,Woods Classical,"['Santamanol (Sandalwood)', 'Ciste Labdanum', 'Hot Pepper', 'Pink Pepper', 'Black Pepper']"
elixir-de-bombe,27 87,Boom  there it is  the very moment when you just go for what you want without hesitating.,,LEATHER,FRUITY,Dry Woods Fresher Fruity,"['Leather', 'Ciste Labdanum', 'Ginger', 'Raspberry', 'Amber', 'Caramel', 'Tangerine', 'Ylang-ylang', 'Hot Pepper']"
av-midnight-blossom-1,Adrienne Vittadini,A fragrance inspired by the mysterious transformation of midnight  AV Midnight Blossom opens with seductive notes  leading to a romantic and velvety d heart  while the enveloping and addictive signature creates an irresistible nuance that is long-lasting and memorable.,,WOODY,AMBERY (ORIENTAL),Woody Amber Classical,"['Woody Notes', 'Rose', 'Hot Pepper', 'Violet', 'Iris / Orris', 'Leather', 'Musk', 'Patchouli']"
white-musk-lover,The Body Shop,Create your own signature fragrance by layering White Musk Lover with the original White Musk fragrance and experience our iconic scent in your own unique way.,,FLORAL,MUSK SKIN,Soft Floral Crisp Musk,"['Musk', 'Iris / Orris', 'Mallow', 'Hot Pepper', 'Woody Notes']"
relover-1,Replay,Live your life without limits. Be fashionable. Be emotional. Face your challenges like a man! Yet never forget to remain true to yourself.,,AROMATIC FOUGERE,SPICY,Aromatic Fougère Fresher Spicy,"['Lavender', 'Musk', 'Violet Leaves', 'Rosemary', 'Cardamom', 'Clove', 'Nutmeg', 'Hot Pepper', 'Bergamot', 'Patchouli', 'Pear', 'Sandalwood']"
aesthetic-turbulence,State of Mind,"Aesthetic Turbulence is what allows us to transform reality into beauty. Aesthetic conflict is the source of art. This kind of turbulence does not admit ""false notes"". It draws the consciousness towards aesthetic harmony in all fields: art  perfume  charm  design  cuisine  literature and love.",,CITRUS,CITRUS,Citrus Classical,"['Everlasting Flower', 'Hot Pepper', 'Oolong Tea', 'Mandarin', 'Jasmine', 'Ciste Labdanum', 'Green Tea', 'Liquorice (Licorice)']"
foglie-di-te-tea-leaves,L'Erbolario,A glorious perfume that can warm the heart and refresh the thoughts  just like a tasty cup of tea.,,CITRUS,GREEN,Citrus Crisp,"['Verbena', 'Oolong Tea', 'Mate', 'Grapefruit', 'Mint', 'Lavender', 'Moss', 'Musk', 'Violet', 'White Flowers']"
eau-de-figuier,100 Bon,A relaxing  comforting Mediterranean perfume  where the freshness of the fig tree blends with more fruity  flowery notes.,,FLORAL,FRUITY,Floral Fresher Fruity,"['Rose', 'Fig', 'Tangerine', 'Violet', 'Coconut', 'Raspberry', 'Almond', 'Cedarwood', 'Cream (Chantilly)', 'Vanilla', 'Flower Stems']"
figment-woman-1,Amouage,"""Figment Woman is an expression of the Bhutan of my imagination. Neither fantasy nor reality  it is an olfactory hologram  composed of the fragments that make up the intense beauty of my life."" Christopher Chong  Creative Director.",Eau de Parfum,CHYPRE,FRUITY,Mossy Woods Fresher Fruity,"['Patchouli', 'Orange Blossom', 'Saffron', 'Gardenia', 'Incense / Olibanum', 'Iris / Orris', 'Papyrus', 'Sichuan Pepper', 'Tuberose', 'Ylang-ylang', 'Blackcurrant Bud', 'Jasmine (Sambac)']"
shell-beach,100 Bon,This perfume triggers memories of seaside summers with its iodine and solar notes.,,FLORAL,WATERY,Floral Fresher Water,"['Jasmine', 'Solar Notes', 'Watery', 'Rose', 'Marine', 'Fenugreek', 'Musk', 'Patchouli', 'Tonka Bean', 'Vanilla']"
spicy-charm-1,Douglas,Sensual  fruity and mysterious: Spicy Charm from the Douglas Privée Collection is a fragrance for all women who want to captivate and fascinate.,,CHYPRE,FRUITY,Mossy Woods Fresher Fruity,"['Peach', 'Iris / Orris', 'Vanilla', 'Patchouli', 'Citruses', 'Jasmine', 'Musk', 'Rose']"
visionary-eye,Jusbox,Berlin was Bowie’s mirror  a cultural mix where the past met the present to rewrite the future. Unconventional  avant-garde  experimental  full of energy and acceptance  incredibly modern and historical  the balance between opposites. The fragrance embodies this spirit  an unconventional Iris  extremely modern and very alive to mirror Berlin and Bowie’s dualism.,,FLORAL,MUSK SKIN,Soft Floral Fresher Musk,"['Iris / Orris', 'Pink Pepper', 'Tonka Bean', 'Carrot Seeds', 'Violet', 'Musk', 'Ambergris', 'Bergamot', 'Cardamom', 'Cedarwood', 'Cinnamon', 'Lavender', 'Sandalwood', 'Suede', 'Thyme', 'Vanilla', 'Wormwood']"
artaban-1,Astier de Villatte,Originally created for the Parthian kings  Artaban was the idol of the wealthy Romans. Reinterpreted by perfumer Dominique Ropion  Artaban is a wild  telluric fragrance that celebrates the wonders of plants.,,AMBERY (ORIENTAL),FLORAL,Soft Amber Classical,"['Ciste Labdanum', 'Cinnamon', 'Cardamom', 'Marjoram']"
fuoco-infernale,Linari,An equally varied and captivating composition of spicy and herbaceous aspects of natural myrtle  warm spices and sweet resins. The rich  opulent character of the heart notes blends seamlessly with the distinctive elements of the leathery base.,Eau de Parfum,LEATHER,WOODY,Dry Woods Classical,"['Incense / Olibanum', 'Ciste Labdanum', 'Gurjum Balsam', 'Birch', 'Leather', 'Ambergris', 'Tonka Bean', 'Cedarwood (Atlas)', 'Cinnamon', 'Clove', 'Marjoram', 'Musk', 'Myrtle']"
equipage,Hermès,Inspired by the world of the horse  the name Équipage designates everything you need to travel in comfort and elegance. It evokes the refined spirit of sharing and teamwork. An aromatic writing  a chic and refined style. A classic novel  an adventure story.,Eau de Toilette,AROMATIC FOUGERE,SPICY,Aromatic Fougère Crisp Spicy,"['Tarragon', 'Clary Sage', 'Fresh Spices', 'Marjoram', 'Oakmoss', 'Carnation', 'Cinnamon', 'Hyssop', 'Pine Needles', 'Amber', 'Coumarin (Tonka Bean note)', 'Liatris', 'Lily Of The Valley', 'Patchouli', 'Tonka Bean', 'Vetiver']"
kenzoki-fizz-de-gingembre-euphorisant,Kenzo,A more fragrant formula and enhanced plant extract transforms Kenzo's Beneficial Waters collection into Perfumed Beneficial Waters: Fizz. The scent is captured in this moisturizing mist. Its main ingredient  plant water  is rich in nutritive elements that are readily absorbed by the skin.,,CITRUS,CITRUS,Citrus Fresher,"['Ginger', 'Ginger Flower', 'Fresh Spices']"
police-independent-1,Police,Independent opens with a zesty-spicy accord on the top  the fragrance turns deeply woody within heart notes. Sandalwood  white woods  patchouli  and vetiver give vigour and strength to the fragrance and they are emphasized by a solemn incense. In the base  ambery accents and musky tones exalt the emotions of the perfume.,,WOODY,CITRUS,Woods Fresher,"['Vetiver', 'Musk', 'Fresh Spices', 'Sandalwood', 'Woody Notes', 'Amber', 'Incense / Olibanum', 'Patchouli']"
1902-the-blanc-1,Berdoues,Discreet  luminous  white tea combines with fresh and green notes  while the heart adds richness with floral nuances punctuated with citrus hues. A fusion of musks and woody notes adds a touch of sparkle and light a light airy finish.,,CITRUS,GREEN,Citrus Crisp,"['White Tea', 'Mate', 'Musk', 'Bergamot', 'Litsea Cubeba', 'Violet Leaves', 'Woody Notes']"
little-woman-urban-jungle-1,IKKS,Check out Ikks Little Woman Urban Jungle. A bubbly botanical perfume for you adventurers who dream of exploring and escaping it all.,,FLORAL,FRUITY,Floral Fresher Fruity,"['Rose', 'Mulberry', 'Vanilla', 'Jasmine', 'Lily Of The Valley', 'Apple', 'Mandarin', 'Musk', 'Patchouli', 'Vetiver']"
police-icon-platinum-1,Police,Police Icon Platinum is perfect for men with strong personalities who are looking for an energetic and powerful fragrance. It is a scent that defines pure masculinity with a touch of freshness.,,AROMATIC FOUGERE,AROMATIC FOUGERE,Aromatic Fougère Classical,"['Marine', 'Geranium', 'Grapefruit', 'Patchouli', 'Cedarwood', 'Amber', 'Bergamot', 'Tonka Bean', 'Black Pepper']"
signature-lovers-woman-1,Replay,Replay Signature Lovers Woman is an elegant fragrance that expresses grace and passion with superb and unique floral emotions.,,FLORAL,AMBERY (ORIENTAL),Floral Amber Crisp Citrus,"['Rose', 'Jasmine (Sambac)', 'Pink Pepper', 'Amberwood', 'Gardenia', 'Ylang-ylang', 'Bergamot', 'Mandarin', 'Raspberry', 'Vanilla', 'Patchouli', 'Sandalwood']"
tank-plate-for-her,Replay,This inebriating fragrance unites female seduction and colorful happiness to create a narcotic and luxuriously tempting fragrance.,,FLORAL,AMBERY (ORIENTAL),Floral Amber Fresher Fruity,"['Jasmine', 'Vanilla', 'Almond', 'Freesia', 'Iris / Orris', 'Amber', 'Tonka Bean', 'Peach', 'Sandalwood']"
n-17-flor-sensual,Victorio & Lucchino,Bright citrus fruits wrapped in the velvety sweetness of red berries melt into a luminous  addictive blend full of femininity.,Eau de Toilette,FLORAL,AMBERY (ORIENTAL),Floral Amber Fresher Citrus,"['Rose', 'Iris / Orris', 'Praline', 'Raspberry', 'Vanilla', 'Bergamot', 'Jasmine', 'Benzoin', 'Mandarin', 'Orange Blossom', 'Blackcurrant Bud', 'Patchouli']"
blackcurrant-praline,Dermacol,This scent evokes a crystal-clear waterfall in Lebano with birds flying around  surrounded by the sacred scent of cedar trees. Unearthly beautiful.,,AMBERY (ORIENTAL),GOURMAND,Amber Crisp Gourmand,"['Blackcurrant', 'Praline', 'Orange Blossom', 'Amber', 'Vanilla', 'Apple', 'Grapefruit', 'Pink Pepper', 'Jasmine', 'Lavender', 'Musk', 'Rose', 'Ylang-ylang']"
mandarin-praline-white-flowers-1,Bespoke London,An sweet scent for the elegant woman.,,FLORAL,AMBERY (ORIENTAL),Floral Amber Crisp White Flower,"['Mandarin', 'Praline', 'Jasmine', 'Iris / Orris', 'Tuberose', 'Amber', 'Apple', 'Hazelnut', 'Patchouli']"
imperial-peacock-extrait-de-parfum,Alexandre.J,This gourmand extrait features a more caramelised vanilla than ever and keeps a deep intimacy with its musky base notes.,,AMBERY (ORIENTAL),GOURMAND,Amber Crisp Gourmand,"['Praline', 'Vanilla', 'Musk']"
vanilla,Maison Tahité,For true lovers of vanilla fragrances. An enveloping and enveloping gourmand journey that elevates the beauty of this fragrance to the power of two.,Eau de Parfum,AMBERY (ORIENTAL),AMBERY (ORIENTAL),Amber Classical,"['Vanilla', 'Praline', 'Benzoin', 'Powdery Notes']"
